mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,centroid_mean,centroid_std,zcr_mean,zcr_std,family,source
-440.7611389160156,89.46695709228516,-8.583126068115234,-7.697129726409912,-19.450008392333984,-16.13263511657715,-23.232492446899414,-26.352706909179688,-24.17333984375,-26.4600830078125,-26.0806884765625,-28.496633529663086,-26.64727210998535,127.13655090332031,49.40449905395508,34.61581039428711,13.571422576904297,19.5167179107666,5.894886016845703,8.464152336120605,9.744475364685059,5.533699989318848,7.168811321258545,8.598764419555664,13.735743522644043,14.28297233581543,583.1211686895077,154.1988583509023,0.045186360677083336,0.006572144651944964,string,acoustic
-93.5598373413086,30.01727867126465,-32.317386627197266,-2.562577486038208,-39.1478157043457,-11.182670593261719,-8.973922729492188,8.953487396240234,-15.831071853637695,-15.272476196289062,5.3323445320129395,-0.20532959699630737,-17.452011108398438,56.33003234863281,8.452481269836426,8.046736717224121,3.8703243732452393,4.91227912902832,3.561995506286621,3.031639575958252,3.2444417476654053,4.18623161315918,3.543455123901367,3.6260623931884766,2.9574880599975586,2.614908218383789,2125.2600726153028,185.2074381421285,0.12733179209183673,0.020298372995802103,flute,acoustic
-397.96759033203125,-39.207088470458984,-15.758452415466309,-11.103163719177246,-3.7444798946380615,8.994170188903809,2.1084423065185547,-18.52556610107422,-22.580177307128906,24.671024322509766,52.141780853271484,14.488343238830566,-25.760618209838867,33.47054672241211,21.571203231811523,16.47008514404297,8.209498405456543,4.928586959838867,6.019157409667969,5.143499851226807,2.2802672386169434,3.1236071586608887,3.9562442302703857,6.866054534912109,4.25931453704834,3.685734748840332,2729.6161579903437,657.6155414203821,0.15470452264908258,0.01100997287583787,bass,synthetic
-183.96458435058594,40.62395095825195,-17.36322021484375,14.71761703491211,-13.034320831298828,-7.175378322601318,-17.17807388305664,-10.68403148651123,-16.901256561279297,-7.596062660217285,-7.215548515319824,4.936781406402588,4.018306255340576,156.3448028564453,40.94444274902344,18.387441635131836,13.988731384277344,12.00334644317627,16.96664047241211,8.657174110412598,11.723828315734863,7.795502185821533,7.767585754394531,5.252138614654541,4.4522857666015625,5.5569233894348145,1366.2553518434906,720.7561155413524,0.0818748103762136,0.03192304335712804,bass,synthetic
-275.1428527832031,32.14350509643555,-58.30813980102539,-21.254810333251953,-11.069107055664062,-4.639919757843018,-17.08160972595215,1.915669322013855,4.946895122528076,25.651195526123047,15.013315200805664,16.6090030670166,-14.911115646362305,50.45866775512695,12.904607772827148,11.66523551940918,3.8244283199310303,4.650243759155273,5.408066272735596,4.756963729858398,4.364117622375488,3.0365030765533447,5.489724636077881,4.6988935470581055,3.859623908996582,3.3731188774108887,1391.7507770745394,152.7082855077491,0.09742838541666667,0.016727608570671827,flute,acoustic
-198.20172119140625,91.3508529663086,-64.03221893310547,29.581676483154297,-20.629417419433594,-15.155363082885742,-5.0417280197143555,-12.222358703613281,-9.507842063903809,-3.6180055141448975,-7.059112071990967,-7.996799468994141,-14.323629379272461,49.26490783691406,9.038161277770996,13.54731273651123,7.343235492706299,6.597845077514648,5.051698207855225,3.95593523979187,4.620785713195801,4.669936180114746,3.1952290534973145,3.7524349689483643,3.181057929992676,4.424261569976807,1114.9506791049178,119.50742278104151,0.06682816292475728,0.018192749569046658,string,acoustic
-154.53416442871094,-5.471354007720947,-72.19837951660156,-13.522297859191895,-26.46988868713379,-11.514870643615723,-11.704511642456055,-7.932044982910156,-16.731050491333008,3.8126425743103027,-14.845770835876465,-2.4276809692382812,-9.120662689208984,59.77300262451172,29.233074188232422,7.651743412017822,4.469821453094482,4.650744915008545,3.13167405128479,3.7193195819854736,3.5213212966918945,2.8404533863067627,2.012018918991089,2.471266031265259,2.8445005416870117,3.3229031562805176,2161.2976729264747,214.9136256483114,0.16533396503712872,0.022530831761839672,brass,acoustic
-446.4249267578125,102.83015441894531,34.350616455078125,22.866321563720703,10.264665603637695,2.0289645195007324,-3.8349058628082275,-5.764932155609131,-10.016975402832031,-11.377095222473145,-13.511309623718262,-12.305403709411621,-10.61662483215332,123.38236236572266,46.86272048950195,26.621944427490234,6.070260047912598,7.135151386260986,4.774005889892578,3.827950954437256,4.457205772399902,3.4444186687469482,3.6047255992889404,5.251969814300537,5.355470657348633,4.5875563621521,387.09688662597006,155.53037560023526,0.026993661556603772,0.010726840216678512,string,acoustic
-196.68637084960938,32.72188949584961,-30.294532775878906,23.05254364013672,-29.692073822021484,-18.321125030517578,-9.125017166137695,-14.021299362182617,-15.964160919189453,-9.211309432983398,-16.909940719604492,0.8610864877700806,15.302963256835938,54.234291076660156,11.448792457580566,6.8033857345581055,4.228021144866943,4.888011932373047,3.408909797668457,3.689276933670044,2.8584563732147217,3.5785136222839355,3.365020990371704,5.07945442199707,3.896353006362915,4.444930553436279,1901.7787314934394,185.67003801916653,0.12239896334134616,0.043132041810617146,string,acoustic
-208.6860809326172,100.51879119873047,-60.07798767089844,23.47350311279297,-20.469385147094727,-11.615864753723145,-9.290515899658203,-15.160381317138672,-9.610121726989746,-8.887227058410645,-12.347969055175781,-5.8459882736206055,-8.095705032348633,48.73137664794922,12.438288688659668,13.91109848022461,4.526370048522949,8.069855690002441,4.741629600524902,4.03320837020874,4.600183010101318,3.83793306350708,3.6260719299316406,4.553622722625732,3.5872814655303955,3.430309295654297,1095.2445114725917,157.5493765699583,0.06446734678398058,0.015866307875709047,string,acoustic
-440.72137451171875,117.91566467285156,38.52095031738281,9.126279830932617,-5.927271366119385,-12.48416805267334,-16.828704833984375,-14.81225872039795,-11.753750801086426,-19.28818130493164,-22.861120223999023,-18.202526092529297,-15.673009872436523,92.17237854003906,58.512367248535156,17.580829620361328,7.897441387176514,8.70387077331543,7.454943656921387,10.263436317443848,7.046310901641846,5.6459197998046875,7.128878593444824,8.864541053771973,5.134308338165283,4.638408184051514,397.67835822131303,153.13455630297858,0.02490234375,0.0048065330868455915,string,acoustic
-147.6147918701172,30.266950607299805,-15.752961158752441,14.121148109436035,-21.238279342651367,-18.915542602539062,-45.06585693359375,-19.357662200927734,5.064688205718994,22.25792694091797,0.504584789276123,7.3847150802612305,33.25941848754883,54.18111038208008,7.560257434844971,4.145982265472412,2.6703543663024902,2.7447550296783447,3.717104911804199,4.785770416259766,2.7651426792144775,1.707851767539978,2.986447334289551,3.063617706298828,4.15224027633667,4.08451509475708,2256.7699819717664,263.1001081831034,0.07166772959183673,0.007966537202624439,flute,synthetic
-394.3962097167969,110.286865234375,72.6584243774414,47.048309326171875,28.8212947845459,15.758882522583008,6.609480857849121,-0.6706683039665222,-3.054992437362671,-0.013808012008666992,-0.5288529396057129,-0.5020411610603333,-1.1287626028060913,55.06610870361328,38.10541915893555,11.614272117614746,8.69888687133789,6.148098945617676,5.093361854553223,4.59253454208374,3.2197272777557373,4.061739444732666,4.355475425720215,3.8842482566833496,3.5329368114471436,2.2954494953155518,312.62818706740774,62.79450977055666,0.0237060546875,0.005941150948220267,string,acoustic
-360.2081604003906,56.4095573425293,-0.6911804676055908,7.315075397491455,-11.291789054870605,-11.91884708404541,-20.400131225585938,-22.414304733276367,-17.398374557495117,-4.703588485717773,4.926281452178955,6.28975772857666,14.391772270202637,15.219314575195312,17.441307067871094,7.077403545379639,4.036686420440674,2.0404446125030518,3.644710063934326,3.59566330909729,3.9659616947174072,2.8539369106292725,2.5939548015594482,2.2259883880615234,3.9497733116149902,3.9250786304473877,573.3066382740944,71.85880080920589,0.05735809948979592,0.004632349848202113,flute,acoustic
-282.4377136230469,120.72972106933594,2.2687463760375977,-4.034396171569824,-18.646223068237305,-16.579387664794922,-22.18501853942871,-15.142326354980469,-8.268511772155762,-7.995624542236328,-12.54956340789795,-9.557503700256348,-4.224850177764893,70.63874816894531,48.823978424072266,24.38701057434082,9.344636917114258,6.2383856773376465,7.887815475463867,4.6609416007995605,6.810793399810791,2.4930014610290527,3.0410404205322266,3.729983329772949,1.7963718175888062,3.630258560180664,810.8618187178851,644.8673602925716,0.061191204896907214,0.02694665925740675,bass,synthetic
-383.5536804199219,66.48382568359375,19.4713191986084,0.5453476905822754,-9.479425430297852,-12.5532808303833,-11.913202285766602,-12.339345932006836,-10.843507766723633,-9.709168434143066,-11.860356330871582,-13.033102035522461,-13.110702514648438,60.3897819519043,44.33076477050781,11.200883865356445,12.488625526428223,7.706510066986084,5.857262134552002,5.584632873535156,4.779640197753906,5.497540473937988,5.81144905090332,7.108414649963379,7.712075233459473,6.922018051147461,456.3769461599407,83.54669559115916,0.0518310546875,0.017018738096683417,bass,synthetic
-311.67779541015625,-51.785396575927734,-62.98585891723633,-7.140294551849365,-40.23546600341797,2.1018121242523193,39.58220291137695,43.53425598144531,8.32291316986084,-30.11579704284668,-46.859745025634766,2.671964406967163,24.36237907409668,45.915767669677734,14.320077896118164,11.87232780456543,4.808227062225342,5.800678730010986,3.9552719593048096,5.332355499267578,4.845295429229736,3.8277580738067627,4.407103538513184,4.671200275421143,5.789013862609863,3.6112263202667236,2202.17362538776,166.08326224896794,0.16980336013349515,0.03154705787303181,flute,acoustic
-314.2667541503906,204.82447814941406,-52.94905090332031,-34.48973846435547,-12.39665699005127,-18.872880935668945,2.078261375427246,-8.02923583984375,-14.048500061035156,-11.00523567199707,-7.306203842163086,6.91481351852417,6.822969436645508,54.89358139038086,24.928815841674805,18.884977340698242,7.672981262207031,4.874898433685303,9.615806579589844,5.328892707824707,5.737522125244141,4.502152442932129,3.708843946456909,3.215350389480591,4.777827739715576,5.374082088470459,751.0678487458291,24.462735169251566,0.09404387297453703,0.014119554454389643,brass,acoustic
-280.25811767578125,-42.12637710571289,-52.37760925292969,28.245309829711914,-7.824721813201904,-7.661643981933594,-0.6389654874801636,7.823489665985107,-4.308408260345459,0.4043726921081543,6.437673568725586,4.778693199157715,-10.933175086975098,99.1297378540039,46.4269905090332,23.72066307067871,15.127500534057617,6.295344352722168,6.889338493347168,4.837094306945801,3.332760810852051,4.468336582183838,3.593132257461548,3.3763539791107178,3.531575918197632,4.68772029876709,2649.6041686462895,556.1066174805444,0.2818467881944444,0.07665548332090412,brass,acoustic
-451.40008544921875,72.8778305053711,37.457340240478516,9.392804145812988,-12.121153831481934,-24.414037704467773,-24.6644229888916,-20.381139755249023,-16.481510162353516,-12.57578182220459,-9.196130752563477,-7.034788608551025,-5.141960144042969,43.2242431640625,33.71562576293945,8.074591636657715,5.398491859436035,8.605411529541016,6.417389392852783,3.846193313598633,5.2669830322265625,3.9854328632354736,2.8037314414978027,2.959105968475342,4.59806489944458,5.349709510803223,429.14910616228474,50.016803320295786,0.05124299422554348,0.005582771891388106,bass,synthetic
-188.0830841064453,93.48084259033203,-36.60390090942383,25.63109016418457,-12.165800094604492,-16.060041427612305,-13.243892669677734,0.9109061360359192,-13.233925819396973,-16.01553726196289,-17.300552368164062,-22.393699645996094,-12.666961669921875,75.67117309570312,10.788874626159668,21.322864532470703,6.97051477432251,6.180176258087158,5.092105865478516,4.451692581176758,3.618114709854126,3.110013008117676,4.635424613952637,4.713869094848633,4.497079849243164,5.152712821960449,993.2045924491727,155.58935518090607,0.06460336538461539,0.017896213257532437,string,acoustic
-383.0639953613281,17.14003562927246,-22.58081817626953,-9.31824779510498,-9.814248085021973,6.785200119018555,17.674846649169922,9.164852142333984,-35.082420349121094,-13.971480369567871,30.168241500854492,28.01008415222168,-29.678285598754883,96.92871856689453,12.56467056274414,13.331164360046387,9.442566871643066,10.221882820129395,7.150227069854736,5.125492095947266,6.637931823730469,11.654339790344238,11.975540161132812,9.97580337524414,9.138583183288574,13.698380470275879,2167.9983508723503,348.5609736446686,0.15234375,0.026701142754072763,string,acoustic
-341.3451232910156,131.77630615234375,12.754036903381348,-12.56702995300293,-12.25191879272461,-13.390484809875488,-14.152788162231445,-18.013198852539062,-16.517562866210938,-17.882490158081055,-17.75015640258789,-12.546818733215332,-8.374431610107422,37.772186279296875,20.725980758666992,18.62790870666504,6.341723442077637,5.899335861206055,5.9335503578186035,5.17661190032959,3.9311885833740234,3.308030128479004,3.2284700870513916,3.3399877548217773,3.5069003105163574,2.593276023864746,440.41728936912534,67.84944823923368,0.02857421875,0.0027382784638002944,brass,acoustic
-607.0947875976562,45.85820388793945,34.0164794921875,30.280107498168945,28.48809242248535,25.169801712036133,21.9390926361084,21.476884841918945,20.31165885925293,17.739683151245117,16.01517677307129,15.637782096862793,14.366145133972168,57.9841423034668,51.01429748535156,18.6728572845459,10.55203914642334,9.23090648651123,6.143646717071533,9.022446632385254,5.851553916931152,4.581089019775391,7.762467861175537,8.832581520080566,6.448374271392822,6.567548751831055,164.66139689550954,290.75396878801087,0.0128076171875,0.019813976028286183,bass,synthetic
-411.5635986328125,80.91546630859375,41.97602462768555,41.85844039916992,26.088825225830078,19.068662643432617,10.437294960021973,7.924395561218262,3.029236078262329,2.538327217102051,0.2581906020641327,0.1332240253686905,-3.3427858352661133,151.5098876953125,60.22449493408203,51.14704513549805,30.546663284301758,18.45568084716797,11.419631004333496,9.997947692871094,8.65605640411377,6.860583305358887,6.429553031921387,4.84572172164917,4.825600624084473,4.059022903442383,616.4887319588751,762.3077153352709,0.02936345880681818,0.01546591169910079,bass,synthetic
-404.1918029785156,66.8876953125,-39.48007583618164,-21.952301025390625,-3.628908634185791,-12.102461814880371,-20.07474708557129,-24.501771926879883,-16.32870101928711,-7.850493431091309,-7.250204086303711,-9.115629196166992,-17.445764541625977,52.366661071777344,14.186993598937988,26.727460861206055,6.952869892120361,9.708067893981934,5.686455726623535,4.44137716293335,9.417033195495605,7.499843120574951,4.360183238983154,4.9779372215271,4.453042984008789,4.2538909912109375,813.8368164458303,93.65241242886137,0.054713199013157895,0.009687539486518692,flute,acoustic
-117.32560729980469,179.24703979492188,-41.885982513427734,25.68633270263672,-13.513051986694336,-18.895591735839844,-28.479190826416016,-6.175477981567383,-18.764894485473633,-23.378032684326172,-21.39415168762207,-25.024272918701172,-31.168180465698242,79.48333740234375,18.367908477783203,32.57855987548828,9.386528968811035,12.685993194580078,7.592128753662109,7.585042953491211,4.614781379699707,7.676197052001953,8.069687843322754,6.578145503997803,4.114645004272461,6.715303421020508,720.1657994859632,124.80988101410489,0.052560659555288464,0.009047383181559615,string,acoustic
-289.28558349609375,206.78733825683594,6.660027027130127,1.3681142330169678,13.235346794128418,-5.610592365264893,-3.7873716354370117,-4.416029453277588,-5.823200225830078,-4.485228538513184,-5.540012836456299,-5.210107803344727,-5.856300354003906,73.425537109375,27.37265396118164,62.27010726928711,21.071250915527344,9.97148323059082,4.107856750488281,6.297345161437988,6.319781303405762,4.310708045959473,2.853588581085205,2.242708444595337,2.0973587036132812,1.667038083076477,457.3944905431504,156.14308886591724,0.013483729931192661,0.0010180330917183512,bass,synthetic
-308.06390380859375,122.06735229492188,50.39674758911133,36.49732971191406,26.489856719970703,17.51038932800293,12.340251922607422,8.481583595275879,4.008899688720703,1.9955103397369385,0.5383139848709106,1.786503791809082,1.5924984216690063,115.5013427734375,56.63880920410156,48.94926452636719,29.181072235107422,18.087120056152344,15.679887771606445,13.324981689453125,10.101320266723633,9.16910457611084,8.762553215026855,8.243805885314941,6.795206546783447,6.107614517211914,378.0745395794249,512.9231547670073,0.02655847293814433,0.018029097909986577,bass,synthetic
-293.2623291015625,91.19108581542969,-45.45377731323242,-7.669355869293213,-29.467679977416992,-19.97980499267578,-23.405454635620117,-19.381772994995117,-18.780385971069336,-10.602627754211426,-11.976053237915039,-8.629570960998535,-13.177852630615234,100.14395141601562,15.80228042602539,17.46352767944336,3.8562235832214355,16.337230682373047,4.720171928405762,8.428973197937012,3.297746181488037,4.4440598487854,4.953991413116455,5.195566177368164,5.31312894821167,6.17491340637207,1139.7458199472728,114.96735879436277,0.06818181818181818,0.019077393590301462,brass,acoustic
-359.8160705566406,-37.141876220703125,-28.831632614135742,16.65961456298828,-6.543487548828125,14.318364143371582,25.06269073486328,38.004905700683594,-2.684880495071411,-29.804018020629883,19.37782096862793,39.26884841918945,-12.759859085083008,37.807861328125,10.670624732971191,4.931586265563965,4.033358573913574,4.964743614196777,8.505599975585938,8.043445587158203,5.001125335693359,4.268794059753418,3.652745485305786,3.0868980884552,6.393219947814941,3.530576705932617,2655.5119145537515,175.66817499450056,0.27613686615566035,0.03299874337651501,flute,acoustic
-277.1703186035156,44.90998840332031,7.424084663391113,31.26121711730957,14.375178337097168,20.03636360168457,11.760208129882812,18.180015563964844,10.790319442749023,13.834362983703613,3.0721774101257324,8.541682243347168,0.13462752103805542,32.36703872680664,7.455643177032471,7.824598789215088,5.248164653778076,5.216720104217529,4.6384782791137695,5.232593059539795,3.6925148963928223,4.547470569610596,3.1216676235198975,3.078885316848755,2.726633310317993,2.9672937393188477,697.1153298632225,339.39571451324207,0.01720444036989796,0.005213324260537181,flute,synthetic
-372.3387145996094,56.706947326660156,-5.568789958953857,6.204622268676758,6.3910112380981445,-3.1231753826141357,2.8041534423828125,3.2668356895446777,-8.445718765258789,-22.84779167175293,-44.07050704956055,-54.719364166259766,-26.823265075683594,33.52027130126953,15.827795028686523,9.50160026550293,4.157112121582031,3.9951260089874268,3.5676991939544678,3.0114471912384033,2.479259967803955,2.745812177658081,4.015628814697266,6.189780235290527,7.344073295593262,3.4708189964294434,615.5243143275903,147.06244428646718,0.03697983099489796,0.003058517322988357,flute,synthetic
-426.6748962402344,78.78907775878906,25.93075942993164,17.361724853515625,14.26251220703125,3.355851411819458,-1.2143265008926392,-3.172100067138672,-5.376194953918457,-6.205971717834473,-11.130110740661621,-17.101924896240234,-21.94269561767578,58.18043899536133,13.352783203125,8.4923095703125,5.278326511383057,4.484332084655762,3.553847074508667,2.3302855491638184,2.8567054271698,2.2453644275665283,3.530792713165283,3.0806591510772705,4.177202224731445,4.659886360168457,337.9637300109496,119.28440132617045,0.030563642393867923,0.0024632154405920493,bass,synthetic
-238.59902954101562,-10.64813232421875,41.28477478027344,12.9283447265625,-8.00676155090332,-16.770729064941406,-14.843278884887695,8.811887741088867,-37.04153060913086,-14.16100025177002,-8.69123649597168,0.10713401436805725,-35.377418518066406,56.13771438598633,38.47460174560547,11.273859024047852,5.935079097747803,5.4325337409973145,5.147124290466309,5.29422664642334,6.363645553588867,4.636414527893066,2.8792898654937744,2.250368118286133,4.359335899353027,6.54496431350708,2158.2495318221913,653.332221539541,0.08824008118872549,0.05205364701232825,brass,acoustic
-267.4261779785156,183.78399658203125,22.535533905029297,8.244361877441406,20.809844970703125,22.985088348388672,4.773006439208984,12.68471908569336,11.986357688903809,9.960227966308594,14.113802909851074,11.765088081359863,6.582716464996338,71.7928466796875,42.624595642089844,12.085797309875488,11.560075759887695,8.061359405517578,8.625783920288086,8.462504386901855,8.945439338684082,9.576438903808594,11.849601745605469,4.943048000335693,5.105536937713623,7.68429708480835,316.4455666824871,75.59473637483902,0.013984199042792793,0.0034878218349811427,string,acoustic
-200.65557861328125,68.199462890625,-101.63972473144531,8.214642524719238,-0.19170565903186798,6.687992572784424,0.2540665864944458,2.635608434677124,-7.2801690101623535,3.3580703735351562,4.471668243408203,-1.18473219871521,-2.220715284347534,50.4056282043457,9.594158172607422,13.727843284606934,7.213805675506592,7.392546653747559,4.080962657928467,3.8705832958221436,4.738724231719971,3.3145830631256104,3.8501803874969482,4.168227195739746,2.887202501296997,3.0155606269836426,1414.314912412075,69.3915849715519,0.13557449494949494,0.014316384855450828,brass,acoustic
-321.17047119140625,132.79408264160156,-52.19868850708008,-34.02952194213867,-27.621557235717773,-32.311824798583984,-12.98214054107666,-23.470359802246094,-19.980087280273438,-10.008744239807129,-24.360122680664062,-21.666519165039062,-9.133401870727539,36.57606887817383,21.930221557617188,13.573845863342285,5.771092414855957,5.425453186035156,6.060190677642822,4.445085525512695,3.5604934692382812,4.373380184173584,3.018594741821289,4.477165699005127,3.1829726696014404,3.4149398803710938,610.5923976663017,25.884162557614154,0.047658183787128716,0.015682015094577003,brass,acoustic
-342.77154541015625,45.95450210571289,-34.954368591308594,-18.098604202270508,8.997254371643066,45.45281982421875,36.68727111816406,6.136401653289795,-6.198190689086914,15.229206085205078,30.181528091430664,-2.835907220840454,-14.295085906982422,18.31226348876953,9.175525665283203,8.3533935546875,5.105686664581299,4.199901580810547,7.754817008972168,5.080532550811768,3.7230122089385986,4.374966621398926,4.767698287963867,5.8298659324646,3.62785005569458,3.954045534133911,1368.0668328621532,29.57976237418069,0.15303391676682693,0.012826029552667942,flute,acoustic
-373.75701904296875,-15.951269149780273,-3.2828378677368164,-0.23299820721149445,-48.72573471069336,-21.90029525756836,-12.639704704284668,31.784603118896484,23.49022674560547,13.907297134399414,10.517094612121582,-3.411431074142456,-40.651039123535156,26.02793312072754,9.200387001037598,1.9098986387252808,6.744882583618164,9.332791328430176,4.874166965484619,2.6236112117767334,4.246390342712402,3.6571152210235596,2.9825737476348877,1.8687076568603516,2.8644649982452393,4.1161065101623535,1646.5836139289427,294.20757506722583,0.09344606983418367,0.008259799073674861,flute,synthetic
-178.62295532226562,30.290664672851562,-17.0688533782959,14.488038063049316,1.5722414255142212,2.7940685749053955,-20.99624252319336,-5.433333396911621,-25.580347061157227,-4.870517730712891,-4.221972465515137,-14.551395416259766,-10.234416961669922,69.99042510986328,18.419771194458008,9.282212257385254,5.686659336090088,5.2815423011779785,5.508541107177734,4.934809684753418,6.228046894073486,5.84173583984375,6.621954917907715,4.2309160232543945,5.389458179473877,3.8084490299224854,1715.4321341421005,156.26671246501903,0.14392807904411764,0.03289491196850166,string,acoustic
